market_id,demographic1,demographic2
Italy 2016,-35677,0.786
Italy 2016,245100,18.202
Italy 2016,-11137,-6.846
Italy 2016,3726.2,4.378
Italy 2016,-33048,1.788
Italy 2016,37459,1.284
Italy 2016,-19693,-4.634
Italy 2016,30964,-0.998
Italy 2016,-13111,8.75
Italy 2016,-44731,-6.69
Italy 2016,-26508,-2.496
Italy 2016,-36649,5.016
Italy 2016,-13550,-8.566
Italy 2016,20930,-4.184
Italy 2016,-32125,18.864
Italy 2016,47215,-7.474
Italy 2016,-3437.3,-4.944
Italy 2016,-31760,-5.084
Italy 2016,10883,-8.372
Italy 2016,27420,-8.76
Italy 2016,-23208,13.292
Italy 2016,4134.2,-2.844
Italy 2016,214.36,-9.044
Italy 2016,-26178,7.19
Italy 2016,-47267,9.62
Italy 2016,-26069,0.006
Italy 2016,122960,7.652
Italy 2016,-10302,-8.4
Italy 2016,-5624,0.58
Italy 2016,-54571,8.44
Italy 2016,-42260,-2.24
Italy 2016,-52745,-0.792
Italy 2016,-61449,11.196
Italy 2016,167550,-5.182
Italy 2016,-24475,-3.534
Italy 2016,59545,3.236
Italy 2016,71723,4.786
Italy 2016,71033,-8.798
Italy 2016,-21437,-8.846
Italy 2016,-23574,-5.622
Italy 2016,93752,-10.212
Italy 2016,178560,-5.716
Italy 2016,13007,-4.634
Italy 2016,84414,-1.998
Italy 2016,-40611,8.75
Italy 2016,-14831,-7.69
Italy 2016,-36858,-6.496
Italy 2016,92851,-6.984
Italy 2016,-9929.7,-4.566
Italy 2016,-34170,-3.184
Italy 2016,-25825,-6.136
Italy 2016,-31285,18.526
Italy 2016,-21037,5.056
Italy 2016,-7780.1,13.916
Italy 2016,-51857,10.628
Italy 2016,428420,-5.76
Italy 2016,-24008,-7.708
Italy 2016,-33866,6.156
Italy 2016,14814,-9.044
Italy 2016,-44078,-4.81
Italy 2016,11633,-3.38
Italy 2016,-33569,4.006
Italy 2016,-7213.5,-8.348
Italy 2016,170100,3.6
Italy 2016,-4024,0.58
Italy 2016,-15791,11.44
Italy 2016,26940,-0.24
Italy 2016,-16555,-7.792
Italy 2016,-7948.9,-6.804
Italy 2016,-36849,-8.182
Italy 2016,-41075,-6.534
Italy 2016,5895.3,-5.764
Italy 2016,-21067,-8.214
Italy 2016,-12297,-5.798
Italy 2016,-7336.9,-8.846
Italy 2016,54626,13.378
Italy 2016,3552.3,5.788
Italy 2016,2458.6,-2.716
Italy 2016,-14093,13.366
Italy 2016,-36046,4.002
Italy 2016,-32861,-1.25
Italy 2016,4969.2,-7.69
Italy 2016,-38708,3.504
Italy 2016,-44049,0.016
Italy 2016,-31530,14.434
Italy 2016,-22270,-1.184
Italy 2016,8774.6,-7.136
Italy 2016,-4484.8,-2.474
Italy 2016,-15937,-4.944
Italy 2016,-33080,-7.084
Italy 2016,-38757,-0.372
Italy 2016,-48120,8.24
Italy 2016,34692,-1.708
Italy 2016,7534.2,-8.844
Italy 2016,54414,-9.044
Italy 2016,32022,1.19
Italy 2016,-28367,-4.38
Italy 2016,-16789,3.006
Italy 2016,58787,1.652
Italy 2016,-50102,5.6
Italy 2016,-22544,-8.42
Italy 2016,15209,13.44
Italy 2016,-58240,6.76
Italy 2016,-46055,-4.792
Italy 2016,-68349,9.196
Italy 2016,167850,-3.182
Italy 2016,-39275,-3.534
Italy 2016,30845,-6.764
Italy 2016,-10677,-6.214
Italy 2016,-697.29,-6.798
Italy 2016,573.15,-4.846
Italy 2016,123630,-4.622
Italy 2016,-10748,5.788
Italy 2016,-21571,-2.716
Italy 2016,-20893,3.366
Italy 2016,-41006,-1.998
Italy 2016,-44911,-1.25
Italy 2016,-43031,6.31
Italy 2016,13992,-5.496
Italy 2016,-46849,-3.984
Italy 2016,22770,-5.566
Italy 2016,-19570,-2.184
Italy 2016,-17925,-3.136
Italy 2016,-29585,-9.474
Italy 2016,-11437,14.056
Italy 2016,232720,-0.084
Italy 2016,-22357,-6.372
Italy 2016,-31080,-3.76
Italy 2016,43012,-6.708
Italy 2016,-28466,20.156
Italy 2016,-8885.6,-5.044
Italy 2016,-44678,1.19
Italy 2016,-9967,2.62
Italy 2016,-36069,3.006
Italy 2016,-18623,12.652
Italy 2016,19698,-8.4
Italy 2016,57076,-7.42
Italy 2016,6709.4,7.44
Italy 2016,-22060,-6.24
Italy 2016,27345,-0.792
Italy 2016,331150,2.196
Italy 2016,-9848.8,-7.182
Italy 2016,92125,-5.534
Italy 2016,-12755,4.236
Italy 2016,-25477,-0.214
Italy 2016,29503,0.202
Italy 2016,1363.1,-9.846
Italy 2016,-37274,4.378
Italy 2016,-28548,3.788
Italy 2016,-45341,-3.716
Italy 2016,-31993,0.366
Italy 2016,-33376,3.002
Italy 2016,-43911,-9.25
Italy 2016,88369,-8.69
Italy 2016,-24918,6.504
Italy 2016,36221,19.016
Italy 2016,-13730,9.434
Italy 2016,-24570,-4.184
Italy 2016,-12225,-5.136
Italy 2016,20015,-9.474
Italy 2016,-11037,-4.944
Italy 2016,-34680,2.916
Italy 2016,-40467,-5.372
Korea 2016,9420.4,7.24
Korea 2016,21992,-3.708
Korea 2016,-12351,-6.844
Korea 2016,110850,-8.044
Korea 2016,-25178,0.19
Korea 2016,-8667,7.62
Korea 2016,-48769,8.006
Korea 2016,-33113,-5.348
Korea 2016,-49602,2.6
Korea 2016,225380,7.58
Korea 2016,-41801,7.44
Korea 2016,10640,10.76
Korea 2016,184440,10.208
Korea 2016,76851,-8.804
Korea 2016,-30149,12.818
Korea 2016,-36575,4.466
Korea 2016,7045.3,-1.764
Korea 2016,-27577,18.786
Korea 2016,-30397,-2.798
Korea 2016,-42237,4.154
Korea 2016,-38874,5.378
Korea 2016,-43248,6.788
Korea 2016,-31941,1.284
Korea 2016,17657,-8.634
Korea 2016,48354,-0.998
Korea 2016,-5010.6,-4.25
Korea 2016,-24531,2.31
Korea 2016,-28008,-6.496
Korea 2016,-31749,6.016
Korea 2016,-32330,12.434
Korea 2016,26030,14.816
Korea 2016,2474.6,-3.136
Korea 2016,-29985,8.526
Korea 2016,-11837,-8.944
Korea 2016,-29970,-6.084
Korea 2016,-3757,-2.372
Korea 2016,46060,-6.76
Korea 2016,9891.8,5.292
Korea 2016,2434.2,-7.844
Korea 2016,214.36,-9.044
Korea 2016,-36778,-4.81
Korea 2016,86433,3.62
Korea 2016,-36169,6.006
Korea 2016,-19913,1.652
Korea 2016,38398,18.6
Korea 2016,-3224,-4.42
Korea 2016,-2090.6,18.44
Korea 2016,-15560,-6.24
Korea 2016,281740,-9.792
Korea 2016,-65849,0.196
Korea 2016,-57849,6.818
Korea 2016,4324.9,-3.534
Korea 2016,15561,-6.764
Korea 2016,-48677,-9.214
Korea 2016,8682.7,19.202
Korea 2016,110360,-7.846
Korea 2016,20226,14.378
Korea 2016,-12758,-9.212
Korea 2016,-15641,-9.716
Korea 2016,-47293,18.366
Korea 2016,58254,-1.998
Korea 2016,-49611,17.75
Korea 2016,-11731,-8.69
Korea 2016,-10808,2.504
Korea 2016,-33549,-1.984
Korea 2016,-14930,-0.566
Korea 2016,-25540,2.816
Korea 2016,30875,0.864
Korea 2016,-49885,0.526
Korea 2016,-17237,-6.944
Korea 2016,-2480.1,7.916
Korea 2016,-42257,0.628
Korea 2016,3420.4,8.24
Korea 2016,6991.8,0.292
Korea 2016,-35166,8.156
Korea 2016,-24486,-9.044
Korea 2016,20522,-0.81
Korea 2016,-19077,-1.38
Korea 2016,41131,-6.994
Korea 2016,-40113,6.652
Korea 2016,-7501.7,10.6
Korea 2016,12180,15.58
Korea 2016,-51391,14.44
Korea 2016,-23390,-1.24
Korea 2016,-64155,7.208
Korea 2016,112250,1.196
Korea 2016,-59849,6.818
Korea 2016,-20975,-3.534
Korea 2016,-17355,-1.764
Korea 2016,-27777,0.786
Korea 2016,-7497.3,7.202
Korea 2016,-22837,4.154
Korea 2016,-10974,-9.622
Korea 2016,105750,13.788
Korea 2016,93509,-9.716
Korea 2016,-28693,-4.634
Korea 2016,-18946,-6.998
Korea 2016,-54511,2.75
Korea 2016,8269.2,-5.69
Korea 2016,-27008,3.504
Korea 2016,19151,14.016
Korea 2016,-21030,1.434
Korea 2016,-489.77,0.816
Korea 2016,-31625,6.864
Korea 2016,13919,-6.474
Korea 2016,-22937,-7.944
Korea 2016,37420,1.916
Korea 2016,13053,-0.372
Korea 2016,-24980,-7.76
Korea 2016,-30208,-8.708
Korea 2016,-5765.8,2.156
Korea 2016,2114.4,-1.044
Korea 2016,-43178,10.19
Korea 2016,18333,5.62
Korea 2016,-33269,3.006
Korea 2016,-24013,14.652
Korea 2016,4798.3,-7.4
Korea 2016,-20724,9.58
Korea 2016,-41191,0.44
Korea 2016,55840,-5.24
Korea 2016,-13645,14.208
Korea 2016,-1448.9,9.196
Korea 2016,1651.2,-9.182
Korea 2016,41625,-4.534
Korea 2016,11745,-5.764
Korea 2016,145870,6.786
Korea 2016,-12697,-6.798
Korea 2016,-8616.9,-3.846
Korea 2016,28826,-2.622
Korea 2016,-33038,-6.212
Korea 2016,-54541,5.284
Korea 2016,7706.7,-5.634
Korea 2016,-39646,-8.998
Korea 2016,27889,-7.25
Korea 2016,-4430.8,-3.69
Korea 2016,11992,-5.496
Korea 2016,-47049,-7.984
Korea 2016,-10330,-4.566
Korea 2016,-13270,18.816
Korea 2016,53975,-8.136
Korea 2016,-18155,9.526
Korea 2016,25163,-4.944
Korea 2016,-11280,2.916
Korea 2016,-42857,3.628
Korea 2016,-37860,-5.76
Korea 2016,-10208,-8.708
Korea 2016,-31866,-8.844
Korea 2016,31014,4.956
Korea 2016,-12378,11.19
Korea 2016,33933,16.62
Korea 2016,16431,7.006
Korea 2016,8186.5,-4.348
Korea 2016,57998,-5.4
Korea 2016,84226,4.58
Korea 2016,-35291,7.44
Korea 2016,-31560,-6.24
Korea 2016,33945,-2.792
Korea 2016,-25449,-5.804
Korea 2016,-53629,5.818
Korea 2016,-38975,3.466
Korea 2016,74645,-3.764
Korea 2016,15323,1.786
Korea 2016,-11297,12.202
Korea 2016,73263,7.154
Korea 2016,-36374,-8.622
Korea 2016,-30948,-1.212
Korea 2016,-56841,-6.716
Korea 2016,74107,-9.634
Korea 2016,353.58,0.002
Korea 2016,47509,-9.25
Korea 2016,-31431,-2.69
Korea 2016,17392,-0.496
Korea 2016,-42749,6.016
Korea 2016,-17810,10.434
Korea 2016,-36270,-1.184
Korea 2016,-9195.4,2.864
Korea 2016,-44055,-8.474
Korea 2016,-19737,7.056
Korea 2016,18720,-5.084
Korea 2016,-10757,4.628
Korea 2016,-10830,-1.76
Korea 2016,-7208.2,-0.708
Korea 2016,-34886,-0.844
Korea 2016,-23286,-2.044
Korea 2016,-24058,-7.81
Korea 2016,-43567,0.62
Korea 2016,-36769,6.006
Korea 2016,-213.47,14.652
Korea 2016,-37502,-9.4
Korea 2016,-10820,-8.42
Korea 2016,42109,13.44
Korea 2016,49540,10.76
Korea 2016,-31855,2.208
Korea 2016,-27449,4.196
Korea 2016,41261,17.818
Korea 2016,-4875.1,-4.534
Korea 2016,-24255,3.236
Korea 2016,41373,-10.214
Korea 2016,-39897,-2.798
Korea 2016,36563,-6.846
Korea 2016,-32374,5.378
Korea 2016,-3197.7,-10.212
Korea 2016,-15341,5.284
Korea 2016,16007,-3.634
Korea 2016,163850,7.002
Korea 2016,-45911,-1.25
Korea 2016,-21331,4.31
Korea 2016,-21558,-1.496
Korea 2016,-24549,-9.984
Korea 2016,154070,-5.566
Korea 2016,-16670,-3.184
Korea 2016,-10325,6.864
Korea 2016,-17985,5.526
Korea 2016,-9937.3,-8.944
Korea 2016,-33380,-7.084
Korea 2016,-29457,-8.372
Korea 2016,-25180,-4.76
Korea 2016,-36708,-0.708
Korea 2016,37534,-3.844
Korea 2016,614.36,7.956
Korea 2016,-19578,-6.81
Korea 2016,-23767,-2.38
Korea 2016,-6019.1,-7.994
Korea 2016,-35213,-2.348
Korea 2016,-38402,8.6
Korea 2016,-324.02,-0.42
Korea 2016,-20191,2.44
Korea 2016,-50560,0.76
Korea 2016,-52655,6.208
Korea 2016,40851,2.196
Korea 2016,10151,-2.182
Korea 2016,-37975,-6.534
Korea 2016,-42755,18.236
Korea 2016,-6377.5,6.786
Korea 2016,-22797,-3.798
Korea 2016,61463,-2.846
Korea 2016,-8673.8,-5.622
Korea 2016,-46248,-3.212
Korea 2016,41909,14.284
Korea 2016,-22793,-5.634
Korea 2016,-4646.4,-2.998
Korea 2016,-25311,2.75
Korea 2016,260070,18.31
Korea 2016,-22698,-0.496
Korea 2016,-29749,-8.984
Korea 2016,-26030,6.434
Korea 2016,-9379.8,-3.184
Korea 2016,-18525,-6.136
Korea 2016,59715,7.526
Korea 2016,-24337,-5.944
Korea 2016,126720,9.916
Korea 2016,-41357,-3.372
Korea 2016,64020,10.24
Korea 2016,7791.8,8.292
Korea 2016,-25666,2.156
Korea 2016,-5885.6,-2.044
Korea 2016,-31608,17.19
Korea 2016,18933,0.62
Korea 2016,14951,-6.994
Korea 2016,-27213,-5.348
Korea 2016,-16222,-4.4
Korea 2016,-40104,-6.42
Korea 2016,-15471,-9.56
Korea 2016,-41560,-4.24
Korea 2016,141940,3.208
Korea 2016,-37049,-7.804
Korea 2016,-57849,-8.182
Korea 2016,-37475,3.466
Korea 2016,145350,0.236
Korea 2016,-40077,3.786
Korea 2016,-2597.3,-8.798
Korea 2016,-1636.9,-9.846
Korea 2016,-31574,8.378
Korea 2016,-43048,-6.212
Korea 2016,108660,-2.716
Korea 2016,110010,-0.634
Korea 2016,-28746,0.002
Korea 2016,-31811,6.75
Korea 2016,24899,-4.69
Korea 2016,10492,-7.496
Korea 2016,1661.1,19.016
Korea 2016,-15430,7.434
Korea 2016,-15570,-0.184
Korea 2016,-27025,6.864
Korea 2016,-46985,-9.474
Korea 2016,-24937,-4.944
Korea 2016,-22280,-9.084
Korea 2016,-40457,10.628
Korea 2016,-47480,7.24
Korea 2016,-35548,-3.708
Korea 2016,-28866,-0.844
Korea 2016,7614.4,-9.044
Korea 2016,-28078,-1.81
Korea 2016,-43567,-6.38
Korea 2016,29431,9.006
Korea 2016,13487,-4.348
Korea 2016,-5481.7,4.6
Korea 2016,182380,15.58
Korea 2016,-54571,9.44
Korea 2016,-33200,6.76
Korea 2016,-45123,0.208
Korea 2016,-66049,-3.804
Korea 2016,-40649,17.818
Korea 2016,-28675,-1.534
Korea 2016,-31955,-4.764
Korea 2016,22123,14.786
Korea 2016,5502.7,5.202
Korea 2016,-36137,-5.846
Korea 2016,5916.2,-9.622
Korea 2016,588850,1.788
Korea 2016,-36041,-3.716
Korea 2016,39607,1.366
Korea 2016,-10596,-9.998
Korea 2016,-49611,4.75
Korea 2016,5469.2,13.31
Korea 2016,62892,-3.496
Korea 2016,-34959,7.016
Korea 2016,6170.3,-8.566
Korea 2016,38230,-9.184
Korea 2016,-33525,-7.136
Korea 2016,-48985,10.526
Korea 2016,91663,-7.944
Korea 2016,40920,15.916
Korea 2016,-40657,-8.372
Korea 2016,-35880,7.24
Korea 2016,48992,0.292
Korea 2016,-5365.8,-2.844
Korea 2016,-26986,2.956
Korea 2016,-3878.1,-7.81
Korea 2016,-34467,-1.38
Korea 2016,50431,7.006
Korea 2016,-17213,10.652
Korea 2016,43868,13.6
Korea 2016,-28524,2.58
Korea 2016,-10341,10.44
Korea 2016,-52360,3.76
Korea 2016,26545,-6.792
Korea 2016,-17449,7.196
Korea 2016,-26549,5.818
Korea 2016,3424.9,0.466
Korea 2016,-24455,0.236
Korea 2016,45423,14.786
Korea 2016,-36297,2.202
Korea 2016,6963.1,18.154
Korea 2016,86626,-0.622
Korea 2016,84852,-3.212
Korea 2016,-27241,-7.716
Korea 2016,62907,-8.634
Korea 2016,12554,10.002
Korea 2016,168090,-4.25
Korea 2016,53269,1.31
Korea 2016,-28508,1.504
Korea 2016,-39649,5.016
Korea 2016,10774,-2.566
Korea 2016,61330,3.816
Korea 2016,-29605,-3.136
Korea 2016,19615,-1.474
Korea 2016,-33737,7.056
Korea 2016,154820,0.916
Korea 2016,-35457,-8.372
Korea 2016,-42680,-6.76
Korea 2016,-22008,-3.708
Korea 2016,19934,10.156
Korea 2016,-39386,1.956
Korea 2016,-16978,-6.81
Korea 2016,-36167,5.62
Korea 2016,-15209,-8.994
Korea 2016,67887,-7.348
Korea 2016,198.32,-8.4
Korea 2016,104280,3.58
Korea 2016,9609.4,-5.56
Korea 2016,-23756,-7.24
Korea 2016,-12155,5.208
Korea 2016,-31049,9.196
Korea 2016,-49649,-7.182
Korea 2016,-9475.1,-7.534
Korea 2016,11745,0.236
Korea 2016,9222.5,18.786
Korea 2016,-11597,-1.798
Korea 2016,-16187,2.154
Korea 2016,-36374,1.378
Korea 2016,-43048,-10.212
Korea 2016,-15241,4.284
Korea 2016,-57293,-8.634
Korea 2016,-21116,-2.998
Korea 2016,101890,-0.25
Korea 2016,-8230.8,1.31
Korea 2016,-19608,-6.496
Korea 2016,-24649,-0.984
Korea 2016,27970,-7.566
Korea 2016,171030,-3.184
Korea 2016,-24325,2.864
Korea 2016,-10685,6.526
Korea 2016,14363,12.056
Korea 2016,-12430,-9.084
Korea 2016,243.01,-5.372
Korea 2016,-12140,-5.76
Korea 2016,-6904.2,-5.708
Korea 2016,-34766,-3.844
Korea 2016,-6485.6,5.956
Korea 2016,105620,-5.81
Korea 2016,-57767,0.62
Korea 2016,-36869,-7.994
Korea 2016,75407,6.652
Korea 2016,165180,0.6
Korea 2016,54206,-8.42
Korea 2016,-53591,12.44
Korea 2016,100440,2.76
Korea 2016,-46955,-5.792
Korea 2016,-46349,17.196
Korea 2016,-57449,5.818
Korea 2016,-875.07,-3.534
Korea 2016,37445,1.236
Korea 2016,34323,18.786
Korea 2016,-34397,4.202
Korea 2016,-42437,-6.846
Korea 2016,-15474,-6.622
Korea 2016,26752,-8.212
Korea 2016,828.61,-1.716
Korea 2016,-45293,3.366
Korea 2016,1153.6,1.002
Korea 2016,-51611,17.75
Korea 2016,-9730.8,-4.69
Korea 2016,-25408,-7.496
Korea 2016,-3048.9,-7.984
Korea 2016,-18330,7.434
Korea 2016,-26670,-0.184
Korea 2016,-9245.4,-3.136
Korea 2016,26815,10.526
Korea 2016,40713,-8.944
Korea 2016,-27480,-0.084
Korea 2016,15543,-7.372
Korea 2016,-13780,1.24
Korea 2016,-24708,-7.708
Korea 2016,-6265.8,3.156
Korea 2016,-30586,-0.044
Korea 2016,-28278,12.19
Korea 2016,-45817,16.62
Korea 2016,-1769.1,-2.994
Korea 2016,-32013,16.652
Korea 2016,-13602,9.6
Korea 2016,-55264,6.58
Korea 2016,-22061,-7.56
Korea 2016,-47560,-9.24
Korea 2016,-43155,-9.792
Korea 2016,91251,11.196
Korea 2016,-56249,3.818
Korea 2016,24.928,1.466
Korea 2016,-11705,-4.764
Korea 2016,53223,-5.214
Korea 2016,-21797,2.202
Korea 2016,-25037,-9.846
Korea 2016,-20174,3.378
Korea 2016,-45148,-4.212
Korea 2016,-17871,-0.716
Korea 2016,-52893,7.366
Korea 2016,-27346,-7.998
Korea 2016,-15911,-7.25
Korea 2016,-26127,-1.69
Korea 2016,-34008,-7.496
Korea 2016,-46649,-8.984
Korea 2016,-22030,-3.566
Korea 2016,61430,-5.184
Korea 2016,-26625,-1.136
Korea 2016,34215,-9.474
Korea 2016,19063,1.056
Korea 2016,-17240,8.916
Korea 2016,-10457,-1.372
Korea 2016,6560.4,2.24
Korea 2016,-41408,4.292
Korea 2016,28504,-1.844
Korea 2016,-8285.6,0.956
Korea 2016,-7278.1,4.19
Korea 2016,-44167,-1.38
Korea 2016,-21769,-9.994
Korea 2016,-19663,-9.348
Korea 2016,54298,18.6
Korea 2016,-20624,-7.42
Korea 2016,-31391,-8.56
Korea 2016,-58560,-5.24
Korea 2016,-19955,18.208
Korea 2016,623550,12.196
Korea 2016,-22649,1.818
Korea 2016,-37675,-0.534
Korea 2016,-29355,2.236
Korea 2016,-51777,-1.214
Korea 2016,-37797,1.202
Korea 2016,-9836.9,1.154
Korea 2016,-24574,-4.622
Korea 2016,-31248,5.788
Korea 2016,-40991,19.284
Korea 2016,-3593.3,4.366
Korea 2016,-30946,6.002
Korea 2016,89889,4.75
Korea 2016,2869.2,-6.69
Korea 2016,-10608,3.504
Korea 2016,-29329,-1.984
Korea 2016,-19770,-9.566
Korea 2016,-13970,-6.184
Korea 2016,82675,3.864
Spain 2019,-24215,-4.474
Spain 2019,27263,-0.944
Spain 2019,6919.9,-2.084
Spain 2019,-35757,-1.372
Spain 2019,-45480,0.24
Spain 2019,-35008,3.292
Spain 2019,21634,5.156
Spain 2019,-31286,14.956
Spain 2019,-42478,-8.81
Spain 2019,-5867,-8.38
Spain 2019,-36669,11.006
Spain 2019,-17493,-5.348
Spain 2019,-49602,3.6
Spain 2019,-36244,3.58
Spain 2019,-52391,5.44
Spain 2019,-41360,-6.24
Spain 2019,-54355,11.208
Spain 2019,89851,-8.804
Spain 2019,14551,-9.182
Spain 2019,-24275,-4.534
Spain 2019,-41355,0.236
Spain 2019,-46877,1.786
Spain 2019,-13797,-0.798
Spain 2019,-26037,-5.846
Spain 2019,-44274,5.378
Spain 2019,8652.3,-1.212
Spain 2019,12659,-8.716
Spain 2019,-57093,-8.634
Spain 2019,-33316,13.002
Spain 2019,-22011,-7.25
Spain 2019,171270,-8.69
Spain 2019,-29708,-4.496
Spain 2019,-44249,7.016
Spain 2019,-15330,6.434
Spain 2019,33830,14.816
Spain 2019,-21845,-8.136
Spain 2019,-38585,8.526
Spain 2019,-36237,-8.944
Spain 2019,-23880,0.916
Spain 2019,48943,-7.372
Spain 2019,-45180,18.24
Spain 2019,-14708,7.292
Spain 2019,-7161.8,-1.844
Spain 2019,-38186,0.956
Spain 2019,-26078,1.19
Spain 2019,3233,1.62
Spain 2019,-31569,7.006
Spain 2019,-41513,5.652
Spain 2019,74898,-1.4
Spain 2019,-59824,-4.42
Spain 2019,-34791,18.44
Spain 2019,-39760,12.76
Spain 2019,59245,-0.792
Spain 2019,-25549,-9.804
Spain 2019,-45849,-8.182
Spain 2019,-34575,5.466
Spain 2019,-37255,-4.764
Spain 2019,-41577,-3.214
Spain 2019,84703,-8.798
Spain 2019,-6616.9,-8.846
Spain 2019,17426,4.378
Spain 2019,-33344,13.788
Spain 2019,-32741,-4.716
Spain 2019,-20393,-2.634
Spain 2019,-14486,2.002
Spain 2019,-36411,-6.25
Spain 2019,15469,3.31
Spain 2019,70192,2.504
Spain 2019,-14349,-3.984
Spain 2019,-24730,-8.566
Spain 2019,-21870,10.816
Spain 2019,60375,-4.136
Spain 2019,-40085,-6.474
Spain 2019,-6037.3,10.056
Spain 2019,1519.9,-9.084
Spain 2019,-38957,-8.372
Spain 2019,96020,-5.76
Spain 2019,-32208,-2.708
Spain 2019,138210,-0.844
Spain 2019,-25976,1.956
Spain 2019,-49178,4.19
Spain 2019,-57967,2.62
Spain 2019,90931,2.006
Spain 2019,-42513,0.652
Spain 2019,70998,-6.4
Spain 2019,-48244,-2.42
Spain 2019,-46191,-3.56
Spain 2019,38940,-6.24
Spain 2019,-21355,-0.792
Spain 2019,-50149,-9.804
Spain 2019,-20649,-9.182
Spain 2019,-30275,-7.534
Spain 2019,-6054.7,0.236
Spain 2019,-50077,-5.214
Spain 2019,-40297,4.202
Spain 2019,-29137,4.154
Spain 2019,-42374,10.378
Spain 2019,-51548,2.788
Spain 2019,-27121,-3.716
Spain 2019,128210,1.366
Spain 2019,-24106,8.002
Spain 2019,-25511,2.75
Spain 2019,33469,-7.69
Spain 2019,-37008,-8.496
Spain 2019,-32049,-4.984
Spain 2019,-29630,-0.566
Spain 2019,-24470,-2.184
Spain 2019,-3524.4,3.864
Spain 2019,-41555,-6.474
Spain 2019,-38637,-0.944
Spain 2019,-25880,1.916
Spain 2019,-23457,9.628
Spain 2019,-39980,0.24
Spain 2019,-34508,-0.708
Spain 2019,14534,-5.844
Spain 2019,-29186,-4.044
Spain 2019,-29978,-7.81
Spain 2019,-46167,16.62
Spain 2019,-21569,-0.994
Spain 2019,17387,6.652
Spain 2019,94898,6.6
Spain 2019,-9844,15.58
Spain 2019,-34221,2.44
Spain 2019,-28560,4.76
Spain 2019,7045.8,-7.792
Spain 2019,1441.1,2.196
Spain 2019,-6448.8,5.818
Spain 2019,85559,-6.534
Spain 2019,-31635,-4.764
Spain 2019,-29097,-5.214
Spain 2019,-40597,3.202
Spain 2019,21356,-4.846
Spain 2019,19226,6.378
Spain 2019,-48248,-7.212
Spain 2019,-54941,8.284
Spain 2019,11207,-3.634
Spain 2019,688650,-3.998
Spain 2019,9689.4,-6.25
Spain 2019,23269,-4.69
Spain 2019,-208.08,-6.496
Spain 2019,79451,-0.984
Spain 2019,160910,2.434
Spain 2019,-28770,0.816
Spain 2019,-3725.4,-8.136
Spain 2019,15115,1.526
Spain 2019,10063,-7.944
Spain 2019,1269.9,-8.084
Spain 2019,27243,5.628
Spain 2019,97520,1.24
Spain 2019,-14208,5.292
Spain 2019,-16046,1.156
Spain 2019,338410,2.956
Spain 2019,-16078,-8.81
Spain 2019,-21767,-4.38
Spain 2019,-28269,2.006
Spain 2019,-22013,-3.348
Spain 2019,-40202,-3.4
Spain 2019,278280,-6.42
Spain 2019,23649,-4.56
Spain 2019,-36160,9.76
Spain 2019,-14955,13.208
Spain 2019,28451,8.196
Spain 2019,-28449,0.818
Spain 2019,-20975,6.466
Spain 2019,-8254.7,-7.764
Spain 2019,11523,-3.214
Spain 2019,-1697.3,-4.798
Spain 2019,-26467,2.154
Spain 2019,-23454,2.378
Spain 2019,-15558,8.788
Spain 2019,-18141,-5.716
Spain 2019,26327,18.366
Spain 2019,-37646,-1.998
Spain 2019,-19011,-6.25
Spain 2019,-23381,-0.69
Spain 2019,-15108,13.504
Spain 2019,1151.1,1.016
Spain 2019,-13230,-8.566
Spain 2019,2030.2,-0.184
Spain 2019,10875,-5.136
Spain 2019,-26685,-6.474
Spain 2019,-39337,-8.944
Spain 2019,81820,-8.084
Spain 2019,-31357,-9.372
Spain 2019,-3379.6,-3.76
Spain 2019,-23008,6.292
Spain 2019,-25266,2.156
Spain 2019,39314,4.956
Spain 2019,-46778,0.19
Spain 2019,-31167,8.62
Spain 2019,51331,-8.994
Spain 2019,9286.5,11.652
Spain 2019,-53702,-3.4
Spain 2019,104280,5.58
Spain 2019,-52891,7.44
Spain 2019,-35360,11.76
Spain 2019,-7755.2,-8.792
Spain 2019,-41149,-2.804
Spain 2019,-39799,-0.182
Spain 2019,62125,3.466
Spain 2019,-12255,-6.764
